platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
D15-A,2005,-12.0,-40.0,Rows and Elevations,M,5,20.0,100.0,90.0,
D15-A,2005,-12.0,-40.0,Risers,M,0,0.0,100.0,100.0,
D15-A,2005,-12.0,-40.0,Caissons,M,5,20.0,100.0,40.0,
D15-A,2005,-12.0,-40.0,Conductors,M,0,0.0,100.0,80.0,
D15-A,2005,3.0,0.0,Row 1,A,10,20.0,90.0,10.0,
D15-A,2005,3.0,0.0,Row 2,A,10,20.0,90.0,10.0,
D15-A,2005,3.0,0.0,Row A,A,0,0.0,100.0,10.0,
D15-A,2005,3.0,0.0,Row B,A,0,0.0,100.0,10.0,
D15-A,2005,3.0,0.0,Row C,A,10,30.0,90.0,10.0,
D15-A,2005,0.0,-8.0,Row 1,A,10,20.0,90.0,10.0,
D15-A,2005,0.0,-8.0,Row 2,A,20,30.0,80.0,10.0,
D15-A,2005,0.0,-8.0,Row A,A,10,20.0,90.0,20.0,
D15-A,2005,0.0,-8.0,Row B,A,10,20.0,90.0,10.0,
D15-A,2005,0.0,-8.0,Row C,A,5,20.0,95.0,20.0,
D15-A,2005,-8.0,-24.0,Row 1,A,0,0.0,100.0,50.0,
D15-A,2005,-8.0,-24.0,Row 2,A,0,0.0,100.0,60.0,
D15-A,2005,-8.0,-24.0,Row A,A,0,0.0,100.0,65.0,
D15-A,2005,-8.0,-24.0,Row B,A,5,20.0,95.0,60.0,
D15-A,2005,-8.0,-24.0,Row C,A,0,0.0,100.0,60.0,
D15-A,2005,-24.0,-40.0,Row 1,A,0,0.0,100.0,90.0,
D15-A,2005,-24.0,-40.0,Row 2,A,0,0.0,100.0,95.0,
D15-A,2005,-24.0,-40.0,Row A,A,0,0.0,100.0,80.0,
D15-A,2005,-24.0,-40.0,Row B,A,0,0.0,100.0,90.0,
D15-A,2005,-24.0,-40.0,Row C,A,0,0.0,100.0,90.0,
D15-A,2005,-8.0,-8.0,Level 1,A,10,30.0,80.0,40.0,
D15-A,2005,-8.0,-8.0,Conductors,A,0,0.0,70.0,50.0,
D15-A,2005,-24.0,-24.0,Level 2,A,0,0.0,100.0,75.0,
D15-A,2005,-24.0,-24.0,Conductors,A,0,0.0,100.0,70.0,
D15-A,2005,-40.0,-40.0,Level 3,A,0,0.0,100.0,70.0,
D15-A,2005,-40.0,-40.0,Conductors,A,0,0.0,100.0,70.0,
E17-A,2017,0.0,-12.0,Rows and Elevations,A,28,5.0,68.0,9.0,
E17-A,2017,0.0,-12.0,Risers,A,0,0.0,0.0,0.0,
E17-A,2017,0.0,-12.0,Caissons,A,9,10.0,89.0,30.0,
E17-A,2017,0.0,-12.0,Conductors,A,16,38.0,84.0,3.0,
E17-A,2017,-12.0,-39.0,Rows and Elevations,A,0,0.0,90.0,60.0,
E17-A,2017,-12.0,-39.0,Risers,A,0,0.0,0.0,0.0,
E17-A,2017,-12.0,-39.0,Caissons,A,,,,,
E17-A,2017,-12.0,-39.0,Conductors,A,4,0.0,96.0,37.0,
E17-A,2017,0.0,-12.0,Rows and Elevations,M,80,30.0,100.0,60.0,
E17-A,2017,0.0,-12.0,Risers,M,0,0.0,0.0,0.0,
E17-A,2017,0.0,-12.0,Caissons,M,15,15.0,90.0,30.0,
E17-A,2017,0.0,-12.0,Conductors,M,25,5.0,95.0,25.0,
E17-A,2017,-12.0,-39.0,Rows and Elevations,M,0,0.0,100.0,60.0,
E17-A,2017,-12.0,-39.0,Risers,M,0,0.0,0.0,0.0,
E17-A,2017,-12.0,-39.0,Caissons,M,,,,,
E17-A,2017,-12.0,-39.0,Conductors,M,20,55.0,100.0,50.0,
E17-A,2017,3.0,-12.0,Row 1,A,0,0.0,100.0,60.0,
E17-A,2017,3.0,-12.0,Row 2,A,80,30.0,20.0,30.0,
E17-A,2017,3.0,-12.0,Row A,A,80,30.0,10.0,30.0,
E17-A,2017,3.0,-12.0,Row B,A,10,20.0,90.0,20.0,
E17-A,2017,-12.0,-39.0,Row 1,A,0,0.0,100.0,60.0,
E17-A,2017,-12.0,-39.0,Row 2,A,0,0.0,90.0,60.0,
E17-A,2017,-12.0,-39.0,Row A,A,0,0.0,90.0,60.0,
E17-A,2017,-12.0,-39.0,Row B,A,0,0.0,100.0,60.0,
E17-A,2017,-10.0,-10.0,Level 1 ,A,0,0.0,100.0,10.0,
E17-A,2017,-10.0,-10.0,Conductors,A,0,0.0,90.0,20.0,
E17-A,2017,-29.5,-29.5,Level 2,A,0,0.0,90.0,60.0,
E17-A,2017,-29.5,-29.5,Conductors,A,0,0.0,80.0,60.0,
E17-A,2017,-39.0,-39.0,Level 3,A,0,0.0,90.0,60.0,
E17-A,2017,-39.0,-39.0,Conductors,A,0,0.0,80.0,60.0,
E17-A,2012,3.0,-12.0,Rows and Elevations,A,43,20.0,57.0,14.0,
E17-A,2012,3.0,-12.0,Risers,A,26,24.0,75.0,16.0,
E17-A,2012,3.0,-12.0,Caissons,A,45,29.0,55.0,22.0,
E17-A,2012,3.0,-12.0,Conductors,A,33,19.0,79.0,9.0,
E17-A,2012,-12.0,-39.0,Rows and Elevations,A,44,10.0,56.0,21.0,
E17-A,2012,-12.0,-39.0,Risers,A,38,13.0,62.0,21.0,
E17-A,2012,-12.0,-39.0,Caissons,A,45,29.0,55.0,22.0,
E17-A,2012,-12.0,-39.0,Conductors,A,48,12.0,54.0,20.0,
E17-A,2012,3.0,-12.0,Rows and Elevations,M,70,40.0,90.0,20.0,
E17-A,2012,3.0,-12.0,Risers,M,60,40.0,90.0,20.0,
E17-A,2012,3.0,-12.0,Caissons,M,70,60.0,80.0,30.0,
E17-A,2012,3.0,-12.0,Conductors,M,60,20.0,100.0,20.0,
E17-A,2012,-12.0,-39.0,Rows and Elevations,M,70,10.0,80.0,30.0,
E17-A,2012,-12.0,-39.0,Risers,M,70,20.0,90.0,30.0,
E17-A,2012,-12.0,-39.0,Caissons,M,70,60.0,80.0,30.0,
E17-A,2012,-12.0,-39.0,Conductors,M,80,20.0,80.0,60.0,
E17-A,2012,3.0,0.0,Row 1,A,50,30.0,50.0,10.0,
E17-A,2012,3.0,0.0,Row 2,A,10,40.0,90.0,20.0,
E17-A,2012,3.0,0.0,Row A,A,70,30.0,30.0,5.0,
E17-A,2012,3.0,0.0,Row B,A,60,30.0,40.0,10.0,
E17-A,2012,0.0,-10.0,Row 1,A,20,10.0,80.0,10.0,
E17-A,2012,0.0,-10.0,Row 2,A,10,10.0,90.0,20.0,
E17-A,2012,0.0,-10.0,Row A,A,30,20.0,70.0,20.0,
E17-A,2012,0.0,-10.0,Row B,A,40,10.0,60.0,10.0,
E17-A,2012,-10.0,-29.5,Row 1,A,40,10.0,60.0,20.0,
E17-A,2012,-10.0,-29.5,Row 2,A,50,10.0,50.0,20.0,
E17-A,2012,-10.0,-29.5,Row A,A,30,10.0,70.0,20.0,
E17-A,2012,-10.0,-29.5,Row B,A,70,10.0,30.0,20.0,
E17-A,2012,-29.5,-39.0,Row 1,A,50,10.0,50.0,30.0,
E17-A,2012,-29.5,-39.0,Row 2,A,20,10.0,80.0,20.0,
E17-A,2012,-29.5,-39.0,Row A,A,20,10.0,80.0,20.0,
E17-A,2012,-29.5,-39.0,Row B,A,70,10.0,30.0,20.0,
E17-A,2012,-10.0,-10.0,Level 1,A,,,,,
E17-A,2012,-10.0,-10.0,Conductors,A,,,,,
E17-A,2012,-29.5,-29.5,Level 2,A,,,,,
E17-A,2012,-29.5,-29.5,Conductors,A,,,,,
E17-A,2012,-39.0,-39.0,Level 3,A,,,,,
E17-A,2012,-39.0,-39.0,Conductors,A,,,,,
E17-A,2010,3.0,-12.0,Rows and Elevations,A,14,6.0,78.0,5.0,
E17-A,2010,3.0,-12.0,Risers,A,0,0.0,38.0,7.0,
E17-A,2010,3.0,-12.0,Caissons,A,13,10.0,88.0,6.0,
E17-A,2010,3.0,-12.0,Conductors,A,13,5.0,68.0,5.0,
E17-A,2010,-12.0,-39.0,Rows and Elevations,A,83,5.0,8.0,7.0,
E17-A,2010,-12.0,-39.0,Risers,A,46,4.0,26.0,13.0,
E17-A,2010,-12.0,-39.0,Caissons,A,35,6.0,40.0,10.0,
E17-A,2010,-12.0,-39.0,Conductors,A,33,5.0,73.0,5.0,
E17-A,2010,3.0,-12.0,Rows and Elevations,M,70,10.0,100.0,5.0,
E17-A,2010,3.0,-12.0,Risers,M,0,0.0,100.0,50.0,
E17-A,2010,3.0,-12.0,Caissons,M,40,10.0,100.0,10.0,
E17-A,2010,3.0,-12.0,Conductors,M,30,5.0,100.0,5.0,
E17-A,2010,-12.0,-39.0,Rows and Elevations,M,90,5.0,10.0,10.0,
E17-A,2010,-12.0,-39.0,Risers,M,95,5.0,70.0,20.0,
E17-A,2010,-12.0,-39.0,Caissons,M,75,10.0,80.0,10.0,
E17-A,2010,-12.0,-39.0,Conductors,M,100,5.0,100.0,5.0,
E17-A,2010,3.0,0.0,Row 1,A,0,0.0,100.0,5.0,
E17-A,2010,3.0,0.0,Row 2,A,0,0.0,100.0,5.0,
E17-A,2010,3.0,0.0,Row A,A,0,0.0,100.0,5.0,
E17-A,2010,3.0,0.0,Row B,A,0,0.0,100.0,5.0,
E17-A,2010,0.0,-10.0,Row 1,A,5,10.0,95.0,5.0,
E17-A,2010,0.0,-10.0,Row 2,A,10,10.0,90.0,5.0,
E17-A,2010,0.0,-10.0,Row A,A,5,10.0,95.0,5.0,
E17-A,2010,0.0,-10.0,Row B,A,5,10.0,95.0,5.0,
E17-A,2010,-10.0,-29.5,Row 1,A,90,5.0,10.0,10.0,
E17-A,2010,-10.0,-29.5,Row 2,A,80,5.0,10.0,5.0,
E17-A,2010,-10.0,-29.5,Row A,A,80,5.0,10.0,5.0,
E17-A,2010,-10.0,-29.5,Row B,A,90,5.0,0.0,0.0,
E17-A,2010,-29.5,-39.0,Row 1,A,95,5.0,5.0,10.0,
E17-A,2010,-29.5,-39.0,Row 2,A,80,5.0,10.0,5.0,
E17-A,2010,-29.5,-39.0,Row A,A,90,5.0,0.0,0.0,
E17-A,2010,-29.5,-39.0,Row B,A,90,5.0,10.0,5.0,
E17-A,2010,-10.0,-10.0,Level 1,A,70,5.0,0.0,0.0,
E17-A,2010,-10.0,-10.0,Conductors,A,40,5.0,0.0,0.0,
E17-A,2010,-29.5,-29.5,Level 2,A,80,5.0,10.0,10.0,
E17-A,2010,-29.5,-29.5,Conductors,A,80,5.0,10.0,10.0,
E17-A,2010,-39.0,-39.0,Level 3,A,70,5.0,5.0,5.0,
E17-A,2010,-39.0,-39.0,Conductors,A,70,5.0,10.0,5.0,
G14-A,2017,0.0,-12.0,Rows and Elevations,A,15,80.0,85.0,105.0,
G14-A,2017,0.0,-12.0,Risers,A,20,40.0,80.0,40.0,
G14-A,2017,0.0,-12.0,Caissons,A,15,60.0,85.0,92.0,
G14-A,2017,0.0,-12.0,Conductors,A,30,80.0,70.0,80.0,
G14-A,2017,-12.0,-39.5,Rows and Elevations,A,0,0.0,100.0,131.0,
G14-A,2017,-12.0,-39.5,Risers,A,0,0.0,100.0,40.0,
G14-A,2017,-12.0,-39.5,Caissons,A,,,,,
G14-A,2017,-12.0,-39.5,Conductors,A,0,0.0,100.0,120.0,
G14-A,2017,0.0,-12.0,Rows and Elevations,M,30,80.0,100.0,120.0,
G14-A,2017,0.0,-12.0,Risers,M,20,40.0,80.0,40.0,
G14-A,2017,0.0,-12.0,Caissons,M,30,60.0,100.0,100.0,
G14-A,2017,0.0,-12.0,Conductors,M,30,80.0,70.0,80.0,
G14-A,2017,-12.0,-39.5,Rows and Elevations,M,0,0.0,100.0,150.0,
G14-A,2017,-12.0,-39.5,Risers,M,0,0.0,100.0,40.0,
G14-A,2017,-12.0,-39.5,Caissons,M,,,,,
G14-A,2017,-12.0,-39.5,Conductors,M,0,0.0,100.0,120.0,
G14-A,2017,3.0,-12.0,Row 1,A,30,80.0,70.0,100.0,
G14-A,2017,3.0,-12.0,Row 2,A,30,80.0,70.0,120.0,
G14-A,2017,3.0,-12.0,Row A,A,0,0.0,100.0,120.0,
G14-A,2017,3.0,-12.0,Row B,A,30,80.0,70.0,120.0,
G14-A,2017,-12.0,-39.5,Row 1,A,0,0.0,100.0,120.0,
G14-A,2017,-12.0,-39.5,Row 2,A,0,0.0,100.0,150.0,
G14-A,2017,-12.0,-39.5,Row A,A,0,0.0,100.0,120.0,
G14-A,2017,-12.0,-39.5,Row B,A,0,0.0,100.0,150.0,
G14-A,2017,-11.5,-11.5,Level 1 ,A,0,0.0,100.0,100.0,
G14-A,2017,-11.5,-11.5,Conductors,A,0,0.0,100.0,80.0,
G14-A,2017,-30.0,-30.0,Level 2,A,0,0.0,100.0,120.0,
G14-A,2017,-30.0,-30.0,Conductors,A,0,0.0,100.0,150.0,
G14-A,2017,-39.5,-39.5,Level 3,A,0,0.0,100.0,120.0,
G14-A,2017,-39.5,-39.5,Conductors,A,0,0.0,100.0,120.0,
G14-A,2015,0.0,-12.0,Rows and Elevations,A,4,28.0,96.0,23.0,
G14-A,2015,0.0,-12.0,Risers,A,,,,,
G14-A,2015,0.0,-12.0,Caissons,A,18,29.0,68.0,16.0,
G14-A,2015,0.0,-12.0,Conductors,A,30,10.0,70.0,20.0,
G14-A,2015,-12.0,-39.5,Rows and Elevations,A,0,0.0,100.0,50.0,
G14-A,2015,-12.0,-39.5,Risers,A,,,,,
G14-A,2015,-12.0,-39.5,Caissons,A,,,,,
G14-A,2015,-12.0,-39.5,Conductors,A,0,0.0,100.0,70.0,
G14-A,2015,0.0,-12.0,Rows and Elevations,M,20,30.0,100.0,30.0,
G14-A,2015,0.0,-12.0,Risers,M,,,,,
G14-A,2015,0.0,-12.0,Caissons,M,30,30.0,100.0,20.0,
G14-A,2015,0.0,-12.0,Conductors,M,30,10.0,70.0,20.0,
G14-A,2015,-12.0,-39.5,Rows and Elevations,M,0,0.0,100.0,70.0,
G14-A,2015,-12.0,-39.5,Risers,M,,,,,
G14-A,2015,-12.0,-39.5,Caissons,M,,,,,
G14-A,2015,-12.0,-39.5,Conductors,M,0,0.0,100.0,70.0,
G14-A,2015,3.0,-12.0,Row 1,A,60,30.0,100.0,30.0,
G14-A,2015,3.0,-12.0,Row 2,A,0,0.0,100.0,30.0,
G14-A,2015,3.0,-12.0,Row A,A,20,30.0,80.0,20.0,
G14-A,2015,3.0,-12.0,Row B,A,5,20.0,95.0,20.0,
G14-A,2015,-12.0,-39.5,Row 1,A,0,0.0,100.0,40.0,
G14-A,2015,-12.0,-39.5,Row 2,A,0,0.0,100.0,50.0,
G14-A,2015,-12.0,-39.5,Row A,A,0,0.0,100.0,50.0,
G14-A,2015,-12.0,-39.5,Row B,A,0,0.0,100.0,50.0,
G14-A,2015,-11.5,-11.5,Level 1 ,A,0,0.0,100.0,20.0,
G14-A,2015,-11.5,-11.5,Conductors,A,0,0.0,100.0,20.0,
G14-A,2015,-30.0,-30.0,Level 2,A,0,0.0,100.0,30.0,
G14-A,2015,-30.0,-30.0,Conductors,A,0,0.0,100.0,30.0,
G14-A,2015,-39.5,-39.5,Level 3,A,0,0.0,100.0,70.0,
G14-A,2015,-39.5,-39.5,Conductors,A,0,0.0,100.0,70.0,
G14-A,2013,0.0,-12.0,Rows and Elevations,A,58,20.0,42.0,40.0,
G14-A,2013,0.0,-12.0,Risers,A,75,20.0,25.0,60.0,
G14-A,2013,0.0,-12.0,Caissons,A,70,24.0,30.0,23.0,
G14-A,2013,0.0,-12.0,Conductors,A,50,20.0,50.0,40.0,
G14-A,2013,-12.0,-39.5,Rows and Elevations,A,16,17.0,84.0,73.0,
